,measure,Date_day,value,site_id,latitude,longitude
318,Ambient Air Temperature,2019-11-30,13.879583333333334,1005,-37.800629,144.965052
319,Relative Humidity,2019-11-30,64.82125,1005,-37.800629,144.965052
320,Particulate Air Pollution (2.5 µm),2019-12-01,5.754166666666666,1001,-37.800793,144.966492
321,Particulate Air Pollution (10 µm),2019-12-01,23.724999999999998,1001,-37.800793,144.966492
322,Ambient Air Temperature,2019-12-01,14.72375,1001,-37.800793,144.966492
323,Relative Humidity,2019-12-01,57.49125,1001,-37.800793,144.966492
324,Particulate Air Pollution (2.5 µm),2019-12-01,4.783333333333333,1002,-37.800524,144.964122
325,Particulate Air Pollution (10 µm),2019-12-01,21.495833333333334,1002,-37.800524,144.964122
326,Ambient Air Temperature,2019-12-01,13.740416666666667,1002,-37.800524,144.964122
327,Relative Humidity,2019-12-01,64.54833333333333,1002,-37.800524,144.964122
328,Particulate Air Pollution (2.5 µm),2019-12-01,4.841666666666667,1003,-37.8023,144.960923
329,Particulate Air Pollution (10 µm),2019-12-01,21.212500000000002,1003,-37.8023,144.960923
330,Ambient Air Temperature,2019-12-01,13.658333333333333,1003,-37.8023,144.960923
331,Relative Humidity,2019-12-01,65.38083333333333,1003,-37.8023,144.960923
332,Particulate Air Pollution (2.5 µm),2019-12-01,5.2749999999999995,1004,-37.800575,144.964635
333,Particulate Air Pollution (10 µm),2019-12-01,23.379166666666666,1004,-37.800575,144.964635
334,Ambient Air Temperature,2019-12-01,13.568333333333333,1004,-37.800575,144.964635
335,Relative Humidity,2019-12-01,63.7725,1004,-37.800575,144.964635
336,Particulate Air Pollution (2.5 µm),2019-12-01,4.2124999999999995,1005,-37.800629,144.965052
337,Particulate Air Pollution (10 µm),2019-12-01,21.316666666666666,1005,-37.800629,144.965052
338,Ambient Air Temperature,2019-12-01,13.583333333333334,1005,-37.800629,144.965052
339,Relative Humidity,2019-12-01,63.76958333333334,1005,-37.800629,144.965052
340,Particulate Air Pollution (2.5 µm),2019-12-02,5.95,1001,-37.800793,144.966492
341,Particulate Air Pollution (10 µm),2019-12-02,26.7375,1001,-37.800793,144.966492
342,Ambient Air Temperature,2019-12-02,13.058333333333332,1001,-37.800793,144.966492
343,Relative Humidity,2019-12-02,52.34,1001,-37.800793,144.966492
344,Particulate Air Pollution (2.5 µm),2019-12-02,5.408333333333334,1002,-37.800524,144.964122
345,Particulate Air Pollution (10 µm),2019-12-02,24.941666666666666,1002,-37.800524,144.964122
346,Ambient Air Temperature,2019-12-02,12.223333333333334,1002,-37.800524,144.964122
347,Relative Humidity,2019-12-02,59.1025,1002,-37.800524,144.964122
348,Particulate Air Pollution (2.5 µm),2019-12-02,5.5375000000000005,1003,-37.8023,144.960923
349,Particulate Air Pollution (10 µm),2019-12-02,23.958333333333332,1003,-37.8023,144.960923
350,Ambient Air Temperature,2019-12-02,12.494583333333333,1003,-37.8023,144.960923
351,Relative Humidity,2019-12-02,59.38333333333333,1003,-37.8023,144.960923
352,Particulate Air Pollution (2.5 µm),2019-12-02,6.158333333333334,1004,-37.800575,144.964635
353,Particulate Air Pollution (10 µm),2019-12-02,26.333333333333332,1004,-37.800575,144.964635
354,Ambient Air Temperature,2019-12-02,11.850833333333334,1004,-37.800575,144.964635
355,Relative Humidity,2019-12-02,58.535,1004,-37.800575,144.964635
356,Particulate Air Pollution (2.5 µm),2019-12-02,4.608333333333333,1005,-37.800629,144.965052
357,Particulate Air Pollution (10 µm),2019-12-02,24.1875,1005,-37.800629,144.965052
358,Ambient Air Temperature,2019-12-02,11.8175,1005,-37.800629,144.965052
359,Relative Humidity,2019-12-02,58.29583333333333,1005,-37.800629,144.965052
360,Particulate Air Pollution (2.5 µm),2019-12-03,6.170833333333333,1001,-37.800793,144.966492
361,Particulate Air Pollution (10 µm),2019-12-03,27.329166666666666,1001,-37.800793,144.966492
362,Ambient Air Temperature,2019-12-03,16.57,1001,-37.800793,144.966492
363,Relative Humidity,2019-12-03,51.11416666666667,1001,-37.800793,144.966492
364,Particulate Air Pollution (2.5 µm),2019-12-03,5.8500000000000005,1002,-37.800524,144.964122
365,Particulate Air Pollution (10 µm),2019-12-03,24.791666666666668,1002,-37.800524,144.964122
366,Ambient Air Temperature,2019-12-03,16.146666666666665,1002,-37.800524,144.964122
367,Relative Humidity,2019-12-03,56.45708333333334,1002,-37.800524,144.964122
368,Particulate Air Pollution (2.5 µm),2019-12-03,5.55,1003,-37.8023,144.960923
369,Particulate Air Pollution (10 µm),2019-12-03,24.270833333333332,1003,-37.8023,144.960923
370,Ambient Air Temperature,2019-12-03,16.383333333333333,1003,-37.8023,144.960923
371,Relative Humidity,2019-12-03,56.751666666666665,1003,-37.8023,144.960923
372,Particulate Air Pollution (2.5 µm),2019-12-03,6.279166666666666,1004,-37.800575,144.964635
373,Particulate Air Pollution (10 µm),2019-12-03,27.025000000000002,1004,-37.800575,144.964635
374,Ambient Air Temperature,2019-12-03,15.879583333333334,1004,-37.800575,144.964635
375,Relative Humidity,2019-12-03,55.55166666666667,1004,-37.800575,144.964635
376,Particulate Air Pollution (2.5 µm),2019-12-03,4.55,1005,-37.800629,144.965052
377,Particulate Air Pollution (10 µm),2019-12-03,24.25,1005,-37.800629,144.965052
378,Ambient Air Temperature,2019-12-03,15.81,1005,-37.800629,144.965052
379,Relative Humidity,2019-12-03,55.44916666666666,1005,-37.800629,144.965052
380,Particulate Air Pollution (2.5 µm),2019-12-04,6.545833333333333,1001,-37.800793,144.966492
381,Particulate Air Pollution (10 µm),2019-12-04,27.516666666666666,1001,-37.800793,144.966492
382,Ambient Air Temperature,2019-12-04,17.205000000000002,1001,-37.800793,144.966492
383,Relative Humidity,2019-12-04,49.98374999999999,1001,-37.800793,144.966492
384,Particulate Air Pollution (2.5 µm),2019-12-04,5.741666666666667,1002,-37.800524,144.964122
385,Particulate Air Pollution (10 µm),2019-12-04,24.40416666666667,1002,-37.800524,144.964122
386,Ambient Air Temperature,2019-12-04,16.757916666666667,1002,-37.800524,144.964122
387,Relative Humidity,2019-12-04,55.530833333333334,1002,-37.800524,144.964122
388,Particulate Air Pollution (2.5 µm),2019-12-04,5.733333333333333,1003,-37.8023,144.960923
389,Particulate Air Pollution (10 µm),2019-12-04,24.120833333333334,1003,-37.8023,144.960923
390,Ambient Air Temperature,2019-12-04,16.894166666666667,1003,-37.8023,144.960923
391,Relative Humidity,2019-12-04,56.0375,1003,-37.8023,144.960923
392,Particulate Air Pollution (2.5 µm),2019-12-04,6.758333333333333,1004,-37.800575,144.964635
393,Particulate Air Pollution (10 µm),2019-12-04,29.170833333333334,1004,-37.800575,144.964635
394,Ambient Air Temperature,2019-12-04,16.256666666666664,1004,-37.800575,144.964635
395,Relative Humidity,2019-12-04,55.19583333333333,1004,-37.800575,144.964635
396,Particulate Air Pollution (2.5 µm),2019-12-04,4.704166666666667,1005,-37.800629,144.965052
397,Particulate Air Pollution (10 µm),2019-12-04,24.333333333333332,1005,-37.800629,144.965052
398,Ambient Air Temperature,2019-12-04,16.239166666666666,1005,-37.800629,144.965052
399,Relative Humidity,2019-12-04,54.91166666666667,1005,-37.800629,144.965052
400,Particulate Air Pollution (2.5 µm),2019-12-05,6.6875,1001,-37.800793,144.966492
401,Particulate Air Pollution (10 µm),2019-12-05,27.208333333333332,1001,-37.800793,144.966492
402,Ambient Air Temperature,2019-12-05,18.112083333333334,1001,-37.800793,144.966492
403,Relative Humidity,2019-12-05,51.9725,1001,-37.800793,144.966492
404,Particulate Air Pollution (2.5 µm),2019-12-05,6.1375,1002,-37.800524,144.964122
405,Particulate Air Pollution (10 µm),2019-12-05,25.104166666666668,1002,-37.800524,144.964122
406,Ambient Air Temperature,2019-12-05,17.512083333333333,1002,-37.800524,144.964122
407,Relative Humidity,2019-12-05,58.13375,1002,-37.800524,144.964122
408,Particulate Air Pollution (2.5 µm),2019-12-05,6.041666666666667,1003,-37.8023,144.960923
409,Particulate Air Pollution (10 µm),2019-12-05,25.287499999999998,1003,-37.8023,144.960923
410,Ambient Air Temperature,2019-12-05,17.561666666666667,1003,-37.8023,144.960923
411,Relative Humidity,2019-12-05,59.17625,1003,-37.8023,144.960923
412,Particulate Air Pollution (2.5 µm),2019-12-05,6.554166666666667,1004,-37.800575,144.964635
413,Particulate Air Pollution (10 µm),2019-12-05,27.808333333333334,1004,-37.800575,144.964635
414,Ambient Air Temperature,2019-12-05,17.037499999999998,1004,-37.800575,144.964635
415,Relative Humidity,2019-12-05,57.76125,1004,-37.800575,144.964635
416,Particulate Air Pollution (2.5 µm),2019-12-05,4.758333333333334,1005,-37.800629,144.965052
417,Particulate Air Pollution (10 µm),2019-12-05,24.849999999999998,1005,-37.800629,144.965052
418,Ambient Air Temperature,2019-12-05,17.00875,1005,-37.800629,144.965052
419,Relative Humidity,2019-12-05,57.46791666666667,1005,-37.800629,144.965052
420,Ambient Air Temperature,2022-03-13,21.655714285714286,1013,-37.811944,144.956389
421,Particulate Air Pollution (2.5 µm),2019-12-06,7.329166666666667,1001,-37.800793,144.966492
422,Particulate Air Pollution (10 µm),2019-12-06,32.041666666666664,1001,-37.800793,144.966492
423,Ambient Air Temperature,2019-12-06,16.739583333333332,1001,-37.800793,144.966492
424,Relative Humidity,2019-12-06,48.60166666666667,1001,-37.800793,144.966492
425,Particulate Air Pollution (2.5 µm),2019-12-06,6.279166666666666,1002,-37.800524,144.964122
426,Particulate Air Pollution (10 µm),2019-12-06,27.395833333333332,1002,-37.800524,144.964122
427,Ambient Air Temperature,2019-12-06,16.016666666666666,1002,-37.800524,144.964122
428,Relative Humidity,2019-12-06,54.642500000000005,1002,-37.800524,144.964122
429,Particulate Air Pollution (2.5 µm),2019-12-06,6.666666666666667,1003,-37.8023,144.960923
430,Particulate Air Pollution (10 µm),2019-12-06,28.754166666666666,1003,-37.8023,144.960923
431,Ambient Air Temperature,2019-12-06,16.330000000000002,1003,-37.8023,144.960923
432,Relative Humidity,2019-12-06,54.861250000000005,1003,-37.8023,144.960923
433,Particulate Air Pollution (2.5 µm),2019-12-06,7.333333333333333,1004,-37.800575,144.964635
434,Particulate Air Pollution (10 µm),2019-12-06,31.47083333333333,1004,-37.800575,144.964635
435,Ambient Air Temperature,2019-12-06,15.554166666666667,1004,-37.800575,144.964635
436,Relative Humidity,2019-12-06,54.34458333333333,1004,-37.800575,144.964635
437,Particulate Air Pollution (2.5 µm),2019-12-06,5.3625,1005,-37.800629,144.965052
438,Particulate Air Pollution (10 µm),2019-12-06,28.241666666666664,1005,-37.800629,144.965052
439,Ambient Air Temperature,2019-12-06,15.547916666666667,1005,-37.800629,144.965052
440,Relative Humidity,2019-12-06,53.986250000000005,1005,-37.800629,144.965052
441,Particulate Air Pollution (2.5 µm),2019-12-07,9.4,1001,-37.800793,144.966492
442,Particulate Air Pollution (10 µm),2019-12-07,43.12083333333334,1001,-37.800793,144.966492
443,Ambient Air Temperature,2019-12-07,16.354166666666668,1001,-37.800793,144.966492
444,Relative Humidity,2019-12-07,53.14625,1001,-37.800793,144.966492
445,Particulate Air Pollution (2.5 µm),2019-12-07,8.466666666666667,1002,-37.800524,144.964122
446,Particulate Air Pollution (10 µm),2019-12-07,37.104166666666664,1002,-37.800524,144.964122
447,Ambient Air Temperature,2019-12-07,15.424166666666666,1002,-37.800524,144.964122
448,Relative Humidity,2019-12-07,60.416666666666664,1002,-37.800524,144.964122
449,Particulate Air Pollution (2.5 µm),2019-12-07,8.387500000000001,1003,-37.8023,144.960923
450,Particulate Air Pollution (10 µm),2019-12-07,37.5875,1003,-37.8023,144.960923
451,Ambient Air Temperature,2019-12-07,15.552916666666667,1003,-37.8023,144.960923
452,Relative Humidity,2019-12-07,61.01666666666667,1003,-37.8023,144.960923
453,Particulate Air Pollution (2.5 µm),2019-12-07,9.174999999999999,1004,-37.800575,144.964635
454,Particulate Air Pollution (10 µm),2019-12-07,39.829166666666666,1004,-37.800575,144.964635
455,Ambient Air Temperature,2019-12-07,14.856666666666667,1004,-37.800575,144.964635
456,Relative Humidity,2019-12-07,60.44,1004,-37.800575,144.964635
457,Particulate Air Pollution (2.5 µm),2019-12-07,7.020833333333333,1005,-37.800629,144.965052
458,Particulate Air Pollution (10 µm),2019-12-07,39.56666666666667,1005,-37.800629,144.965052
459,Ambient Air Temperature,2019-12-07,14.793333333333335,1005,-37.800629,144.965052
460,Relative Humidity,2019-12-07,60.25375,1005,-37.800629,144.965052
461,Particulate Air Pollution (2.5 µm),2019-12-08,7.970833333333334,1001,-37.800793,144.966492
462,Particulate Air Pollution (10 µm),2019-12-08,28.40833333333333,1001,-37.800793,144.966492
463,Ambient Air Temperature,2019-12-08,19.753333333333334,1001,-37.800793,144.966492
464,Relative Humidity,2019-12-08,52.968333333333334,1001,-37.800793,144.966492
465,Particulate Air Pollution (2.5 µm),2019-12-08,6.620833333333334,1002,-37.800524,144.964122
466,Particulate Air Pollution (10 µm),2019-12-08,25.90416666666667,1002,-37.800524,144.964122
467,Ambient Air Temperature,2019-12-08,19.603333333333335,1002,-37.800524,144.964122
468,Relative Humidity,2019-12-08,57.86916666666667,1002,-37.800524,144.964122
469,Particulate Air Pollution (2.5 µm),2019-12-08,6.0375000000000005,1003,-37.8023,144.960923
470,Particulate Air Pollution (10 µm),2019-12-08,24.116666666666664,1003,-37.8023,144.960923
471,Ambient Air Temperature,2019-12-08,19.415833333333335,1003,-37.8023,144.960923
472,Relative Humidity,2019-12-08,59.48416666666666,1003,-37.8023,144.960923
473,Particulate Air Pollution (2.5 µm),2019-12-08,6.516666666666667,1004,-37.800575,144.964635
474,Particulate Air Pollution (10 µm),2019-12-08,25.90416666666667,1004,-37.800575,144.964635
475,Ambient Air Temperature,2019-12-08,18.900833333333335,1004,-37.800575,144.964635
476,Relative Humidity,2019-12-08,58.16708333333333,1004,-37.800575,144.964635
477,Particulate Air Pollution (2.5 µm),2019-12-08,5.191666666666666,1005,-37.800629,144.965052
478,Particulate Air Pollution (10 µm),2019-12-08,25.84166666666667,1005,-37.800629,144.965052
479,Ambient Air Temperature,2019-12-08,18.575,1005,-37.800629,144.965052
480,Relative Humidity,2019-12-08,58.66375,1005,-37.800629,144.965052
481,Particulate Air Pollution (2.5 µm),2019-12-09,8.445833333333333,1001,-37.800793,144.966492
482,Particulate Air Pollution (10 µm),2019-12-09,34.25833333333333,1001,-37.800793,144.966492
483,Ambient Air Temperature,2019-12-09,25.384583333333335,1001,-37.800793,144.966492
484,Relative Humidity,2019-12-09,40.452083333333334,1001,-37.800793,144.966492
485,Particulate Air Pollution (2.5 µm),2019-12-09,8.529166666666667,1002,-37.800524,144.964122
486,Particulate Air Pollution (10 µm),2019-12-09,35.88333333333333,1002,-37.800524,144.964122
487,Ambient Air Temperature,2019-12-09,25.195833333333336,1002,-37.800524,144.964122
488,Relative Humidity,2019-12-09,45.73791666666667,1002,-37.800524,144.964122
489,Particulate Air Pollution (2.5 µm),2019-12-09,7.366666666666667,1003,-37.8023,144.960923
490,Particulate Air Pollution (10 µm),2019-12-09,31.054166666666664,1003,-37.8023,144.960923
491,Ambient Air Temperature,2019-12-09,25.155416666666667,1003,-37.8023,144.960923
492,Relative Humidity,2019-12-09,46.70208333333333,1003,-37.8023,144.960923
493,Particulate Air Pollution (2.5 µm),2019-12-09,8.483333333333333,1004,-37.800575,144.964635
494,Particulate Air Pollution (10 µm),2019-12-09,37.425000000000004,1004,-37.800575,144.964635
495,Ambient Air Temperature,2019-12-09,24.696250000000003,1004,-37.800575,144.964635
496,Relative Humidity,2019-12-09,44.623333333333335,1004,-37.800575,144.964635
497,Particulate Air Pollution (2.5 µm),2019-12-09,7.341666666666666,1005,-37.800629,144.965052
498,Particulate Air Pollution (10 µm),2019-12-09,43.4125,1005,-37.800629,144.965052
499,Ambient Air Temperature,2019-12-09,24.114583333333332,1005,-37.800629,144.965052
500,Relative Humidity,2019-12-09,45.00541666666667,1005,-37.800629,144.965052
501,Particulate Air Pollution (2.5 µm),2019-12-10,7.0,1001,-37.800793,144.966492
502,Particulate Air Pollution (10 µm),2019-12-10,30.9875,1001,-37.800793,144.966492
503,Ambient Air Temperature,2019-12-10,16.684583333333332,1001,-37.800793,144.966492
504,Relative Humidity,2019-12-10,60.98583333333334,1001,-37.800793,144.966492
505,Particulate Air Pollution (2.5 µm),2019-12-10,7.083333333333333,1002,-37.800524,144.964122
506,Particulate Air Pollution (10 µm),2019-12-10,30.40833333333333,1002,-37.800524,144.964122
507,Ambient Air Temperature,2019-12-10,16.10375,1002,-37.800524,144.964122
508,Relative Humidity,2019-12-10,67.3625,1002,-37.800524,144.964122
509,Particulate Air Pollution (2.5 µm),2019-12-10,6.520833333333333,1003,-37.8023,144.960923
510,Particulate Air Pollution (10 µm),2019-12-10,27.641666666666666,1003,-37.8023,144.960923
511,Ambient Air Temperature,2019-12-10,15.707916666666668,1003,-37.8023,144.960923
512,Relative Humidity,2019-12-10,69.75958333333334,1003,-37.8023,144.960923
513,Particulate Air Pollution (2.5 µm),2019-12-10,7.041666666666667,1004,-37.800575,144.964635
514,Particulate Air Pollution (10 µm),2019-12-10,29.425,1004,-37.800575,144.964635
515,Ambient Air Temperature,2019-12-10,15.28,1004,-37.800575,144.964635
516,Relative Humidity,2019-12-10,68.55958333333334,1004,-37.800575,144.964635
517,Particulate Air Pollution (2.5 µm),2019-12-10,5.7625,1005,-37.800629,144.965052
518,Particulate Air Pollution (10 µm),2019-12-10,30.78333333333333,1005,-37.800629,144.965052
519,Ambient Air Temperature,2019-12-10,15.317083333333334,1005,-37.800629,144.965052
520,Relative Humidity,2019-12-10,68.01208333333334,1005,-37.800629,144.965052
521,Particulate Air Pollution (2.5 µm),2019-12-11,7.195833333333333,1001,-37.800793,144.966492
522,Particulate Air Pollution (10 µm),2019-12-11,28.804166666666664,1001,-37.800793,144.966492
523,Ambient Air Temperature,2019-12-11,16.38083333333333,1001,-37.800793,144.966492
524,Relative Humidity,2019-12-11,58.64625,1001,-37.800793,144.966492
